80,62,35,5,47,19,12,22,39,92
88,62,68,61,11,79,16,20,88,0
12,30,21,57,90,49,8,51,2,7
59,44,91,61,5,39,67,98,2,85
99,63,12,44,0,74,31,36,76,34
30,38,77,51,43,62,62,85,59,51
13,87,36,47,43,75,59,90,34,71
1,89,1,97,3,9,42,32,47,86
55,3,84,95,98,40,14,79,54,32
53,28,94,27,81,22,67,13,96,76
99,8,85,87,66,17,10,69,65,85
69,36,61,14,44,3,54,43,70,41
9,82,33,97,99,9,82,4,43,35
24,11,92,5,69,35,24,52,50,89
98,18,87,78,43,74,33,69,2,73
51,3,30,28,33,16,20,52,13,20
37,1,7,3,51,73,61,45,26,85
71,41,64,48,97,52,50,51,54,72
41,77,37,73,70,2,85,71,94,27
83,78,30,12,6,65,98,69,45,38
96,15,8,89,62,40,45,62,3,2
37,1,5,2,2,89,7,46,39,58
36,86,53,39,82,8,88,59,42,34
36,76,80,41,13,59,91,35,70,96
79,0,97,26,73,12,66,55,38,29
61,73,31,44,54,6,44,47,83,58
82,8,87,39,58,36,83,85,74,44
36,45,50,99,28,60,47,63,13,71
13,66,91,46,83,78,96,51,56,42
91,59,61,65,49,61,57,62,12,76
64,70,62,45,79,3,62,61,51,2
10,0,33,30,78,68,44,99,52,43
97,55,83,18,7,84,32,29,89,22
24,15,55,11,77,86,68,10,51,60
65,43,5,23,28,57,1,75,85,40
62,72,91,6,72,65,28,70,86,81
76,8,42,49,26,48,56,28,80,52
17,52,69,95,18,78,46,98,44,30
18,91,73,63,39,70,33,99,45,92
48,54,42,36,33,69,29,71,42,55
81,17,8,29,42,63,26,19,66,50
42,21,83,81,89,45,55,42,43,34
0,16,13,88,78,29,19,19,66,58
3,21,78,39,37,95,44,4,71,75
89,6,14,13,67,19,12,35,42,50
84,91,74,77,15,45,69,19,36,13
43,16,56,52,10,0,20,43,81,73
56,6,67,67,87,18,87,74,1,40
71,9,85,44,26,88,28,99,75,48
71,74,78,59,23,26,2,29,84,59
84,92,11,73,19,53,60,10,62,26
94,78,50,70,80,60,34,97,37,87
61,14,76,13,72,3,40,23,88,17
82,37,94,79,86,55,22,61,72,66
50,88,79,47,71,48,23,32,22,11
43,8,2,90,1,11,95,60,13,36
10,61,19,11,85,37,50,11,7,11
67,14,72,57,38,68,7,5,89,87
80,22,17,61,38,67,90,3,94,48
22,29,12,90,70,26,45,88,77,54
26,48,48,40,91,73,87,41,99,21
7,13,43,23,19,92,43,4,88,64
45,22,32,49,93,94,19,46,71,67
59,39,89,90,79,71,61,40,38,70
95,37,52,76,45,31,56,95,23,64
39,8,33,9,80,74,97,69,57,92
30,39,16,12,69,97,0,65,14,76
47,50,27,75,29,15,61,95,93,54
58,62,29,2,5,36,74,15,51,17
61,9,61,90,63,38,27,49,49,2
17,85,14,31,95,37,27,40,53,81
47,27,51,59,62,97,24,54,0,31
1,30,72,68,63,96,41,92,76,73
84,29,57,81,33,58,41,1,19,75
35,72,92,91,70,91,1,5,58,75
17,33,14,87,99,15,55,56,79,26
93,27,46,0,52,79,38,25,29,35
54,5,53,5,9,5,54,60,12,80
17,17,32,58,52,66,25,18,2,12
41,80,88,82,71,91,96,58,55,49
2,5,7,38,58,11,37,51,93,0
36,83,2,42,18,29,1,41,83,92
97,20,47,72,94,88,94,50,97,37
49,37,49,4,68,51,12,10,13,15
1,38,44,55,54,2,80,35,4,84
77,14,39,90,18,78,76,84,99,72
11,61,41,34,33,81,51,8,25,69
7,30,44,11,79,37,6,39,11,7
65,39,74,18,5,91,59,48,41,40
71,25,16,81,98,37,13,22,11,49
13,87,0,3,47,78,91,91,37,67
99,72,2,9,3,20,66,40,2,22
53,73,70,69,49,30,86,94,38,72
97,84,41,42,10,88,45,18,37,33
81,23,95,97,24,73,77,65,68,48
14,43,26,38,39,69,76,75,42,84
55,3,37,51,12,92,48,93,75,92
99,94,17,13,20,3,91,54,6,36
35,52,54,72,39,80,37,37,26,4
26,27,26,72,75,30,48,44,81,16
60,35,82,15,93,33,36,69,99,67
39,96,42,28,89,22,20,63,93,10
57,45,10,31,41,26,65,59,91,49
76,3,81,37,82,79,50,18,92,19
54,9,34,9,75,19,70,93,40,14
23,10,62,6,81,75,64,46,58,10
55,44,23,51,86,26,49,98,88,57
63,28,66,52,55,74,6,68,14,26
40,14,37,23,65,84,73,36,4,5
10,60,77,87,40,4,36,42,77,19
68,25,83,73,97,75,83,8,27,97
37,54,50,68,74,10,7,75,82,9
96,34,20,57,39,28,14,11,43,11
35,90,87,98,15,22,31,70,89,77
85,32,27,38,67,51,1,6,18,41
64,0,15,76,11,73,74,83,69,91
7,56,31,56,63,76,18,46,72,87
59,36,21,47,88,85,75,1,98,97
94,96,17,55,97,11,87,79,83,35
21,91,4,98,49,14,34,63,82,1
13,87,36,36,34,38,31,67,78,87
82,35,10,71,64,86,82,85,56,4
79,70,20,78,43,2,61,73,5,75
80,31,27,46,36,7,19,75,78,59
43,60,26,36,63,25,15,71,99,92
89,98,42,51,26,99,96,43,61,28
50,87,75,42,49,8,50,50,26,42
68,16,22,45,15,42,16,58,33,65
2,61,44,62,58,76,74,48,82,1
17,81,4,51,86,86,76,74,63,86
40,79,28,28,46,39,35,40,49,51
37,95,54,76,82,88,22,6,55,38
78,96,25,84,0,57,33,46,58,6
53,13,84,74,73,23,88,33,43,78
41,64,86,1,82,54,37,43,15,75
43,10,1,24,61,62,15,47,76,36
28,56,4,89,65,7,6,43,41,94
50,73,97,73,7,78,62,80,35,42
97,63,30,45,99,15,5,68,49,67
65,57,57,16,5,90,10,24,34,5
0,74,67,49,42,9,72,66,52,71
95,99,88,18,4,10,81,93,79,50
82,24,27,75,59,5,47,61,78,89
54,62,61,40,51,2,26,23,85,80
81,89,69,63,84,15,86,69,70,18
2,31,94,59,39,31,18,1,50,31
87,63,87,78,27,88,9,65,55,28
78,24,45,7,42,12,17,46,19,27
18,29,63,42,63,87,63,65,91,64
91,59,45,74,95,92,16,58,24,41
41,11,41,17,66,37,40,36,34,55
59,79,98,80,65,97,14,9,92,36
67,46,48,26,39,7,87,20,83,86
53,2,78,89,55,80,71,89,36,5
80,32,39,97,6,59,63,83,8,55
14,18,86,10,47,91,89,11,12,68
69,98,94,74,44,49,90,61,76,21
64,20,21,70,38,58,99,84,57,83
25,85,46,37,69,87,27,74,60,43
41,97,22,25,98,3,64,60,70,8
14,77,13,63,17,40,95,99,60,45
96,33,7,61,77,20,89,39,81,69
56,33,91,45,87,86,48,87,88,16
98,73,72,6,78,8,63,24,20,10
76,25,39,99,32,38,71,97,39,26
77,69,81,28,61,79,77,77,86,57
47,7,70,35,22,90,10,83,96,82
67,61,93,14,76,46,11,21,72,69
98,28,30,24,32,3,73,41,86,72
57,94,50,54,4,44,8,50,77,84
64,11,67,77,29,47,20,93,82,95
96,3,57,57,70,28,53,45,61,89
96,21,41,55,22,14,50,80,33,50
74,67,42,26,84,6,9,81,70,5
91,71,58,22,84,77,97,86,91,83
87,39,49,3,90,44,7,22,66,62
87,1,66,66,98,55,90,41,55,64
55,36,65,92,39,70,62,94,75,24
81,31,10,77,72,66,59,43,95,65
70,64,65,11,36,15,31,52,4,68
6,71,67,76,75,94,63,9,39,27
20,13,94,87,47,27,31,77,48,19
28,92,87,85,68,12,80,15,18,46
9,92,41,15,78,85,23,11,87,70
65,98,78,11,49,65,82,26,7,32
79,14,85,28,69,93,50,44,92,97
97,7,94,8,48,81,44,60,89,92
16,37,92,58,53,94,4,67,53,50
14,76,28,65,46,29,76,30,22,50
3,41,4,28,8,6,81,67,76,8
20,71,7,1,76,15,55,57,9,63
65,85,53,74,24,78,38,12,63,37
22,13,96,62,99,90,95,49,23,59
27,23,5,2,5,48,88,35,59,91
37,96,68,21,4,35,41,0,61,59
85,1,5,33,70,45,74,13,10,94
34,72,35,3,16,15,53,42,14,72
25,11,31,23,55,19,98,12,10,11
2,33,48,57,16,55,30,71,2,39
46,25,98,80,94,51,55,22,2,53
16,30,12,47,42,61,21,24,96,74
67,92,76,97,32,89,1,52,18,40
15,34,38,52,28,27,67,14,32,34
31,90,72,50,13,95,72,2,98,33
83,43,95,45,20,56,96,66,66,59
5,90,66,56,42,82,43,64,45,40
99,51,40,99,2,27,64,55,45,43
12,17,26,20,72,97,55,0,44,62
18,26,7,41,42,7,18,81,5,2
1,73,21,4,15,27,69,66,35,61
51,54,9,87,24,2,73,61,80,98
96,29,30,19,83,90,21,34,2,61
95,26,52,34,82,57,27,6,88,91
54,78,3,18,5,20,17,62,0,21
70,12,52,11,48,78,99,18,59,53
44,97,76,68,75,96,33,94,0,42
22,68,55,0,32,33,62,87,98,13
57,19,11,33,26,32,26,72,96,7
78,14,50,61,73,91,38,80,28,88
67,44,73,97,64,12,50,24,63,69
3,26,67,99,81,9,24,44,85,71
71,48,62,54,16,25,51,44,48,9
43,35,13,72,66,47,23,58,35,97
70,90,28,43,89,45,27,55,6,64
37,1,42,46,8,70,94,27,2,86
79,38,5,61,70,84,83,16,49,3
30,97,87,43,19,73,89,80,88,68
55,22,98,27,76,6,48,43,64,93
70,90,37,97,83,94,84,70,93,26
24,94,38,36,31,26,88,46,49,39
93,74,46,63,72,42,63,22,34,23
40,92,71,71,70,14,71,15,30,89
72,89,15,11,76,27,99,27,78,81
6,69,24,81,68,55,79,70,52,62
71,84,7,23,73,27,44,93,37,51
50,2,25,13,31,74,87,88,43,76
52,14,12,52,22,38,16,66,73,58
56,18,70,47,50,20,7,73,40,31
68,3,41,12,91,3,86,57,8,98
44,93,0,68,86,16,72,6,38,18
37,85,13,14,55,10,82,79,66,45
54,78,9,97,46,61,27,33,87,46
2,65,61,6,34,71,50,49,71,57
84,31,18,8,80,52,32,71,60,86
31,43,71,85,63,96,83,54,19,27
14,29,62,0,35,67,38,41,39,57
9,54,96,31,31,0,88,74,5,75
13,82,88,56,59,45,30,24,19,65
70,9,69,40,81,86,46,30,43,19
90,57,84,29,58,3,78,35,18,30
42,41,60,13,38,61,99,16,12,31
53,6,49,74,8,44,57,60,0,78
51,98,56,47,76,84,19,21,48,73
5,80,75,32,99,91,47,34,70,16
70,41,80,9,86,10,52,58,21,85
33,5,74,84,69,67,19,64,84,88
92,26,43,43,45,4,26,18,52,95
51,79,65,98,75,7,34,85,34,97
3,78,97,93,28,55,25,95,83,16
57,31,31,62,91,2,57,73,29,92
34,70,87,66,88,49,92,99,21,32
50,58,78,53,77,97,31,18,91,92
28,32,76,35,65,4,23,80,36,98
48,41,53,12,68,46,36,93,95,43
50,85,98,37,92,92,66,72,55,73
48,59,41,57,98,12,16,48,79,42
19,45,72,81,81,85,54,7,38,30
78,43,79,94,6,94,47,54,61,80
22,86,98,11,97,24,22,29,71,27
8,82,6,16,85,90,1,11,53,14
35,32,38,24,80,44,14,79,10,34
44,43,81,36,40,90,11,32,48,77
83,97,94,54,68,51,22,94,25,98
15,32,50,95,72,50,83,77,78,37
60,18,4,68,30,49,95,89,7,30
18,42,1,70,23,83,53,47,80,88
48,62,41,35,85,5,74,64,99,1
39,17,41,79,4,6,63,50,5,18
70,96,14,53,73,97,80,53,62,55
88,0,73,62,70,84,95,98,12,77
47,82,57,82,78,96,31,15,39,82
3,61,6,88,83,60,29,38,47,42
87,29,60,66,25,65,48,25,53,13
27,99,73,47,41,39,58,58,46,34
70,92,76,29,9,46,55,36,62,29
99,86,96,56,94,87,8,92,38,17
48,52,35,40,66,73,76,51,44,86
47,58,59,46,94,5,57,30,99,58
82,33,25,58,11,22,65,1,25,52
85,34,61,31,54,82,34,53,10,51
39,39,90,34,89,79,30,96,76,49
85,77,45,65,99,90,6,40,53,4
76,67,81,18,95,97,17,91,29,93
33,31,30,55,4,9,57,82,86,23
77,81,38,25,21,33,18,21,11,33
71,29,38,21,91,47,10,35,19,7
30,30,85,85,38,46,57,34,80,27
18,65,90,18,98,82,82,87,29,34
29,91,5,93,78,93,62,44,49,29
11,54,56,99,57,73,97,12,81,14
73,84,40,10,18,96,27,80,38,66
33,92,54,8,87,83,3,48,5,0
37,19,42,60,51,19,0,59,27,15
86,34,91,3,26,65,63,93,0,6
64,68,65,74,11,64,27,32,98,68
7,91,68,81,24,75,73,97,44,63
22,24,46,5,49,93,87,59,15,55
56,17,95,17,93,94,85,67,97,52
71,16,16,46,70,54,98,62,89,52
68,54,15,33,4,56,73,56,97,14
5,93,56,25,83,76,83,19,98,71
77,49,0,39,72,88,91,78,24,75
64,86,84,70,26,85,31,63,24,93
94,63,78,36,35,21,37,2,39,25
82,60,23,32,36,38,82,36,85,87
32,24,68,68,93,91,41,39,62,83
17,64,49,63,82,98,39,62,75,0
42,7,41,99,19,79,30,93,29,4
30,87,32,76,23,83,42,38,28,86
78,71,98,52,71,59,41,64,29,85
36,40,22,14,55,11,3,64,96,18
37,77,90,53,0,57,6,38,62,42
29,35,21,67,60,49,93,85,22,8
34,92,92,34,3,72,34,72,45,40
3,97,90,70,42,39,20,58,24,37
65,57,20,28,45,91,38,34,41,66
81,38,17,14,44,70,44,52,92,27
18,9,22,83,59,0,49,92,14,33
67,71,32,25,79,85,89,19,31,24
91,10,0,82,89,75,53,70,98,34
24,98,19,85,46,28,33,17,54,59
90,10,22,21,32,41,89,93,26,7
65,55,27,29,84,83,60,62,73,43
14,52,8,86,28,45,4,61,92,77
41,67,58,21,38,71,50,16,77,56
55,21,13,28,38,76,23,61,28,8
7,20,99,26,83,5,56,73,51,59
58,70,70,49,23,17,78,89,49,60
81,25,22,70,52,39,32,2,3,91
12,55,46,38,7,6,54,67,23,83
53,69,28,74,37,72,11,76,86,7
67,87,87,30,98,31,64,24,65,53
6,60,23,79,73,83,48,61,95,15
56,88,15,39,86,50,60,95,96,72
52,34,33,94,6,99,52,37,64,9
31,68,58,18,51,7,35,31,91,38
79,14,46,88,38,90,16,3,95,34
3,7,39,46,97,96,27,56,72,45
97,46,43,92,11,17,13,85,65,35
69,21,44,79,67,86,40,84,19,98
45,49,92,8,49,21,25,76,43,62
74,15,41,47,97,18,64,2,12,23
64,89,29,66,9,28,48,2,10,54
91,24,34,65,47,60,96,53,57,63
33,9,2,76,72,70,65,5,95,84
67,39,28,29,24,73,5,22,13,31
97,73,50,23,56,18,23,86,80,33
75,19,55,19,49,19,54,69,80,33
53,73,17,84,11,16,50,0,13,25
99,61,59,10,52,93,74,33,29,19
1,24,93,76,27,18,92,37,27,7
81,48,80,53,17,27,39,3,11,51
84,94,42,55,6,84,70,95,59,80
25,63,69,50,98,51,34,60,65,21
80,17,79,4,98,0,91,5,55,16
75,82,22,98,35,15,50,36,42,90
19,72,18,34,42,48,19,70,26,25
34,2,56,75,55,2,16,67,88,91
36,92,76,13,96,64,94,16,71,24
89,28,19,33,71,53,40,82,77,18
51,75,69,21,73,71,55,41,52,13
26,92,3,53,10,97,84,97,95,85
81,98,67,76,51,82,94,99,81,18
83,55,66,53,39,61,45,62,29,50
38,93,74,45,26,72,33,93,47,92
40,17,8,28,74,90,35,71,80,62
3,95,8,8,5,79,98,95,68,97
94,59,9,93,25,77,72,14,91,97
33,44,18,57,36,99,55,78,58,0
30,80,52,45,30,49,98,1,82,68
8,40,59,34,20,3,64,56,74,10
79,64,58,80,51,90,95,55,60,72
16,9,49,25,6,36,85,92,45,89
98,48,87,57,10,21,90,88,7,71
20,37,62,83,42,16,22,57,53,9
12,49,84,30,40,28,39,65,23,25
19,35,43,40,62,47,24,23,96,6
0,81,0,24,85,0,61,49,69,98
40,65,32,72,69,45,28,12,47,9
96,81,13,73,47,46,21,36,32,94
24,57,54,47,35,52,61,4,34,56
7,32,67,64,6,26,91,91,68,65
10,82,94,55,91,45,83,78,22,16
37,89,58,37,68,86,9,99,22,67
65,64,57,12,85,43,5,44,34,70
54,83,64,71,10,47,81,74,77,68
51,80,19,79,70,20,78,54,48,36
17,58,95,7,97,74,73,93,7,63
10,67,75,77,53,68,15,84,47,80
21,0,16,20,87,63,18,11,52,85
75,17,33,23,95,82,52,80,18,13
0,25,86,2,3,44,54,33,52,31
26,1,80,90,38,87,0,65,50,45
51,18,19,63,10,39,94,74,24,46
10,90,19,19,31,68,37,47,41,38
44,28,26,50,25,32,38,25,10,54
49,8,62,16,47,8,65,46,54,97
93,78,47,30,9,82,36,29,85,52
67,91,40,62,92,73,61,21,92,8
3,23,52,69,31,5,54,91,47,71
67,27,9,10,80,58,72,20,64,95
12,75,29,93,2,15,64,64,94,31
49,13,7,76,76,59,2,60,14,59
72,64,54,49,1,32,17,51,30,92
4,30,68,89,89,34,17,63,97,20
92,35,3,42,99,69,82,71,66,12
71,82,66,29,14,48,25,12,50,48
70,40,25,8,61,39,93,76,59,24
62,76,57,56,27,61,68,70,50,54
0,26,69,93,96,70,59,36,45,26
33,48,5,62,42,91,10,36,89,41
49,53,20,71,93,79,72,94,33,51
85,76,82,87,59,28,45,99,33,72
47,58,64,95,42,0,48,31,67,43
24,44,23,51,4,15,24,56,75,4
59,15,51,46,84,74,86,76,38,90
81,62,67,10,36,33,49,36,25,86
14,70,88,3,48,39,78,52,84,54
63,12,91,50,85,50,66,75,1,28
61,69,70,57,71,82,56,17,4,51
56,44,50,27,35,43,48,28,54,18
29,67,80,90,9,57,2,66,95,20
97,80,10,24,66,28,77,38,51,55
7,93,14,75,12,27,34,30,55,37
75,76,94,87,73,50,69,13,51,5
46,68,67,38,93,71,53,89,71,89
96,77,24,17,49,99,7,19,20,77
8,39,97,4,54,68,79,82,89,53
65,83,63,93,73,59,44,81,78,73
57,43,62,60,70,44,97,43,28,94
5,26,99,72,3,51,87,3,23,19
60,88,4,86,31,68,80,79,80,58
48,64,1,90,55,43,90,21,93,56
74,71,66,41,81,86,34,45,16,97
70,51,68,51,47,83,17,83,25,38
59,34,52,6,10,44,95,37,54,1
40,73,53,88,44,90,3,82,31,82
6,11,71,62,76,9,32,1,83,77
40,73,77,19,58,68,11,97,37,68
52,86,19,59,10,13,0,86,86,63
89,53,46,12,73,29,28,19,56,20
91,44,31,43,30,22,30,4,89,12
8,11,76,63,37,48,59,43,14,95
57,66,68,75,51,41,17,67,76,60
0,47,17,5,63,0,41,1,16,4
35,94,64,88,40,86,1,41,4,48
7,55,76,1,38,75,69,67,73,9
61,89,31,57,63,23,57,5,86,10
20,67,72,46,72,47,35,69,86,93
82,57,9,51,14,72,73,50,80,58
48,48,75,10,64,71,47,63,42,67
29,43,46,10,4,24,98,9,76,23
57,26,34,46,22,4,57,7,14,43
72,71,40,89,43,26,19,51,51,62
44,87,12,73,90,69,7,89,51,9
63,82,35,90,51,93,40,67,22,54
79,27,93,52,62,61,5,68,14,61
50,15,11,70,2,2,15,0,19,69
24,32,85,52,29,27,79,87,38,28
91,72,35,37,0,54,11,14,15,30
47,11,96,55,92,0,68,97,44,16
42,84,87,83,22,28,74,2,97,28
57,62,69,14,78,81,17,83,95,90
11,83,16,51,92,86,62,1,89,58
52,92,16,36,67,44,43,91,17,96
90,83,14,7,70,99,25,56,81,5
80,67,67,15,29,55,96,69,32,99
71,58,91,6,70,66,7,51,32,14
57,18,59,4,65,21,77,45,39,4
59,25,29,29,65,1,10,23,99,59
69,36,7,15,75,96,26,10,74,53
81,12,80,94,3,90,95,93,39,71
94,61,25,42,18,70,57,93,88,91
94,4,25,53,69,71,28,0,48,22
44,18,45,45,61,38,87,71,23,79
20,44,43,57,89,74,42,20,76,46
7,21,26,99,36,78,29,46,37,9
4,59,35,59,27,39,33,67,24,27
24,81,54,13,25,31,31,46,45,7
71,88,94,53,79,52,36,77,44,84
63,22,6,49,74,41,26,0,73,1
21,53,45,5,76,1,56,7,20,87
38,25,98,56,71,13,79,78,44,79
59,81,81,66,93,63,89,69,91,81
31,64,13,50,77,55,88,61,1,39
40,63,5,77,53,81,14,40,65,8
56,97,62,11,10,69,15,13,64,25
70,26,41,46,4,98,7,12,0,93
76,65,38,12,96,87,91,3,16,76
36,58,66,25,7,11,87,37,20,38
59,25,40,91,46,3,89,63,97,15
90,57,79,97,78,90,44,97,31,56
70,60,10,52,9,58,44,54,32,29
27,65,3,21,92,26,41,1,34,67
24,79,13,56,71,25,9,8,87,85
68,66,2,25,63,20,16,47,42,64
61,36,97,8,93,8,80,91,37,43
54,41,17,51,68,51,33,26,57,60
72,97,65,86,43,87,62,8,61,36
62,25,24,67,12,84,20,31,76,76
69,4,51,37,23,14,95,67,79,23
82,54,32,63,36,14,53,89,57,75
8,5,6,94,42,9,60,99,82,7
11,32,7,35,24,53,21,90,13,94
86,32,87,44,50,21,96,52,20,43
60,57,11,63,4,96,22,58,38,33
65,35,56,42,0,51,38,21,83,95
43,26,44,46,36,76,40,18,59,12
28,50,16,3,82,97,25,9,38,87
53,0,86,20,42,49,7,29,54,90
21,54,45,97,23,58,15,9,61,55
75,10,31,94,48,78,78,86,17,95
94,41,6,22,8,0,55,81,12,87
50,15,33,43,97,71,83,59,15,43
32,57,36,80,90,26,87,56,75,55
29,7,89,44,98,82,50,71,26,22
