15,82,33,91,75,19,47,51,43,7
49,98,77,28,20,98,83,7,13,18
35,40,67,81,68,64,82,92,45,91
68,59,93,30,84,62,26,0,89,29
10,53,51,44,15,13,76,97,52,37
89,54,46,34,42,94,69,21,49,81
15,51,53,0,83,54,34,60,0,8
76,31,49,12,30,20,60,90,91,18
66,69,55,80,63,16,82,17,30,47
40,77,46,40,27,47,68,8,31,89
52,76,52,79,73,42,80,54,80,20
14,70,73,10,84,54,79,73,47,50
78,39,3,56,36,35,4,98,76,49
52,38,8,5,92,64,86,86,41,91
5,70,19,96,58,28,89,95,15,35
7,85,52,45,63,12,1,38,36,20
42,13,53,5,71,75,20,88,61,98
81,85,77,13,46,50,43,36,10,80
51,94,56,65,75,38,65,88,93,31
55,2,93,30,73,2,53,14,37,59
98,12,41,74,96,80,25,24,4,74
84,69,69,66,21,85,68,81,68,12
18,99,30,22,82,78,84,50,91,81
81,33,0,40,2,46,66,75,10,51
19,58,84,40,3,19,41,30,6,40
2,98,81,67,77,88,32,89,28,14
59,22,95,34,81,33,76,36,83,52
9,63,1,59,73,63,99,63,75,73
86,2,27,5,17,44,76,52,6,29
19,5,57,16,31,6,87,13,28,26
34,39,22,33,91,53,79,9,93,62
43,73,63,69,76,7,96,39,99,17
77,11,15,45,86,24,76,54,78,63
65,21,85,21,8,80,81,14,46,10
51,89,84,58,99,64,39,94,16,82
82,57,38,97,73,9,52,17,19,96
54,13,90,31,27,43,48,16,86,29
21,15,19,72,95,67,14,32,68,55
53,50,35,4,5,35,94,67,90,85
54,26,77,72,65,19,26,11,79,73
66,44,39,70,18,23,6,49,79,21
43,48,7,54,67,63,51,3,65,50
72,98,6,21,48,51,32,93,22,55
6,28,0,80,31,48,76,13,93,79
21,78,73,19,55,87,58,30,26,3
37,2,33,51,2,10,73,93,31,35
25,35,59,39,57,13,22,46,82,34
6,72,99,37,10,19,7,38,59,97
7,23,93,31,51,13,18,81,45,19
62,50,1,24,95,5,31,24,14,45
95,10,98,34,59,55,68,64,54,0
8,7,35,92,30,56,35,9,64,31
62,4,34,31,8,78,95,62,7,45
27,12,16,46,33,87,12,57,28,99
63,39,34,55,25,51,6,12,28,50
75,36,32,17,41,28,49,70,92,35
67,1,21,13,47,48,25,59,93,2
68,52,72,86,75,86,84,61,86,17
3,22,81,34,39,8,51,39,21,34
60,1,2,24,59,72,59,47,49,87
74,13,96,37,47,66,62,73,14,68
35,33,45,18,45,69,39,86,49,74
19,0,34,89,90,54,80,37,37,61
18,14,85,49,94,82,66,59,0,41
41,40,84,38,13,69,4,96,12,83
20,59,18,86,35,95,59,73,5,98
32,74,42,25,98,53,36,91,74,50
48,92,97,85,84,88,49,44,35,45
6,56,92,59,68,68,73,32,81,12
64,42,52,30,57,13,70,86,98,83
62,20,85,6,49,30,91,41,19,45
30,5,70,61,79,3,9,83,21,23
51,52,59,29,24,54,90,35,93,24
71,52,93,67,64,36,4,97,76,41
6,93,63,53,80,28,60,72,27,71
39,92,21,19,98,15,79,19,87,49
91,78,8,19,98,34,49,7,11,4
57,21,33,13,37,46,16,0,79,55
55,54,78,52,92,65,82,15,32,49
79,59,98,8,63,90,6,31,6,68
59,4,17,20,65,6,52,92,62,19
29,59,37,82,51,85,40,54,89,25
34,8,79,8,30,22,7,22,15,8
43,40,66,40,5,34,86,63,71,41
19,77,58,87,16,35,48,77,50,46
26,8,76,0,57,61,46,20,41,43
46,21,17,49,50,36,69,55,68,39
31,85,98,24,22,87,43,12,80,93
10,20,79,1,95,26,51,90,53,99
79,87,24,66,26,64,40,75,26,42
77,60,89,26,47,89,18,85,56,40
39,57,20,74,31,90,89,17,98,76
57,43,20,73,1,70,84,37,8,2
89,57,61,72,7,32,69,80,24,95
73,57,40,24,22,73,15,77,80,95
69,37,24,10,85,69,86,33,13,98
95,81,41,88,21,65,95,12,76,8
72,81,99,20,10,84,33,27,49,50
47,79,63,75,5,29,65,43,41,57
74,46,43,68,41,58,17,51,5,69
76,60,32,93,36,94,84,71,20,71
41,20,76,67,79,77,98,45,86,16
81,26,77,18,71,1,30,13,11,11
21,67,24,35,57,20,56,72,0,61
19,25,71,92,55,33,57,35,23,25
95,7,75,56,82,85,43,50,32,81
30,62,29,42,28,60,83,62,50,94
68,78,29,63,43,2,15,43,57,43
96,66,9,71,47,97,46,91,29,76
62,12,18,6,0,67,19,24,63,26
69,23,49,46,8,89,97,62,74,26
27,66,86,28,59,4,88,91,15,70
52,51,54,26,2,96,68,21,34,92
14,99,20,45,67,21,2,98,83,93
87,83,51,68,14,63,63,61,54,13
17,99,28,95,62,75,22,38,55,9
64,79,76,6,88,59,84,34,69,97
4,68,56,87,16,1,10,94,3,39
23,60,21,5,69,29,19,17,73,67
3,60,91,76,82,50,30,95,31,32
48,94,12,2,66,84,28,50,4,67
94,46,33,33,24,68,47,4,71,55
62,94,93,19,48,15,70,44,87,15
59,25,96,51,41,51,27,78,3,89
75,20,60,1,88,64,61,85,31,28
8,33,46,56,45,36,75,92,13,19
54,88,45,97,12,40,95,96,20,0
12,86,41,80,98,95,86,83,10,32
62,24,4,74,15,14,10,40,43,95
27,15,40,30,57,60,66,26,67,45
82,7,97,95,70,23,94,6,34,97
99,24,49,18,78,72,21,2,28,1
2,87,99,70,71,13,63,64,61,78
57,76,80,81,62,98,0,3,84,31
82,2,33,37,19,41,50,29,91,36
85,81,32,47,51,13,99,12,78,76
55,64,97,46,96,2,28,56,63,27
94,12,17,7,0,49,15,61,10,85
96,28,34,38,87,64,99,87,93,4
58,69,51,16,85,54,33,86,15,4
80,65,60,38,18,49,40,11,23,1
33,65,85,29,27,60,21,33,81,54
9,40,69,11,21,74,93,17,54,11
80,83,17,80,28,83,60,62,0,62
77,51,12,52,5,79,60,85,94,3
52,52,7,25,70,61,9,25,44,69
37,90,58,71,56,61,85,56,22,35
85,42,41,19,40,14,41,33,66,9
34,99,54,68,58,22,82,57,83,62
23,74,72,73,48,3,2,77,78,55
34,90,91,24,46,44,34,77,95,35
51,54,41,61,89,11,4,72,19,85
37,51,69,36,26,61,2,51,6,24
81,20,51,68,4,4,10,5,3,83
25,68,66,30,11,69,62,26,7,99
67,27,67,38,98,54,4,17,22,39
89,66,78,89,31,57,79,35,44,23
84,74,50,75,47,59,70,91,87,96
44,69,18,61,98,60,22,90,72,66
45,84,93,47,7,61,91,34,20,31
84,41,90,45,56,75,54,85,83,63
24,15,94,94,27,5,77,26,43,85
3,45,95,71,61,68,31,84,98,9
77,12,94,60,33,8,78,4,93,31
97,21,88,4,70,78,23,79,23,44
94,31,1,94,0,56,63,77,21,13
42,92,77,26,94,48,45,67,55,66
66,26,89,2,74,57,72,31,1,46
88,29,91,31,7,47,30,11,67,40
67,58,96,11,3,18,41,65,3,4
12,48,16,18,49,69,38,38,6,6
27,95,71,92,4,67,41,63,66,20
60,26,44,12,61,58,49,38,70,2
90,80,84,88,24,24,65,38,14,17
72,21,20,1,19,45,48,61,82,67
87,82,23,25,38,86,30,69,36,19
70,5,31,64,43,63,85,56,53,32
78,66,1,79,88,86,69,49,64,22
52,3,41,18,60,29,73,7,70,44
68,97,16,76,10,80,6,75,97,87
46,2,78,92,51,77,92,38,72,97
41,92,59,44,8,45,19,60,51,32
40,79,47,99,29,84,67,76,5,89
73,15,57,20,70,6,99,23,36,22
54,93,55,35,8,78,36,44,74,95
32,2,46,80,76,94,19,62,51,27
1,12,6,19,65,35,69,9,60,94
81,40,10,4,7,4,31,82,69,88
33,5,42,15,27,8,48,35,59,79
98,7,59,4,15,99,52,1,64,20
79,88,86,22,58,96,65,70,57,21
20,4,40,92,8,81,12,90,47,2
81,58,90,40,68,30,83,64,5,15
97,73,15,60,95,10,34,28,98,1
16,55,25,5,61,13,64,48,17,86
45,24,53,68,32,61,99,32,45,57
72,72,95,97,59,24,5,52,93,33
68,98,50,67,30,1,11,66,33,30
49,83,11,33,8,64,38,0,96,55
57,44,98,98,43,59,92,0,0,95
59,76,70,43,31,40,96,70,53,39
59,90,72,29,34,73,28,98,87,77
6,47,92,11,99,85,79,82,11,62
61,24,7,4,87,22,41,42,3,55
73,67,42,82,71,79,28,13,56,30
76,54,13,20,51,85,67,40,82,98
27,24,26,93,48,27,36,66,18,71
47,41,34,4,29,62,30,17,8,27
63,7,15,17,26,54,85,62,62,26
87,33,48,92,23,52,9,36,98,28
13,61,98,34,72,82,6,82,94,19
15,83,63,43,11,25,24,71,1,14
25,97,67,9,70,84,44,60,23,7
10,53,17,85,85,63,25,40,41,0
72,98,2,65,86,25,37,89,60,92
67,88,15,40,19,51,6,93,89,95
69,66,49,68,81,38,29,76,12,28
2,12,85,52,67,14,93,88,68,65
87,75,72,77,3,42,64,14,87,74
24,80,43,85,3,40,24,41,48,75
13,67,27,1,90,44,22,66,64,98
51,65,46,16,53,15,89,42,74,3
29,92,76,33,23,20,62,97,32,13
56,70,16,26,90,60,18,90,93,33
30,2,36,89,22,35,98,29,35,33
24,48,83,93,11,60,12,61,65,54
16,48,54,37,95,82,2,31,2,27
26,35,68,31,55,59,55,76,5,30
53,2,81,56,64,51,69,14,5,4
27,4,31,87,19,10,40,97,67,29
57,32,62,79,49,16,33,38,2,1
44,45,5,75,17,18,71,60,96,69
86,44,33,89,17,16,52,65,59,24
51,61,33,69,58,86,82,83,62,5
28,46,57,84,97,97,76,80,23,13
95,0,38,41,40,29,64,33,20,93
98,45,60,62,97,66,91,70,50,69
67,17,88,63,32,8,74,33,54,22
91,46,45,16,59,57,95,87,45,5
29,61,89,49,69,72,9,11,21,44
77,85,50,44,48,93,13,20,91,59
67,61,76,78,46,8,32,44,11,45
42,29,45,47,3,72,96,53,53,96
13,92,4,65,8,38,34,36,57,86
63,84,39,72,25,43,24,69,89,75
66,63,33,59,18,57,24,32,65,18
23,63,15,16,55,54,89,9,74,74
17,42,29,43,31,45,75,53,21,49
90,5,98,23,98,78,65,53,5,20
93,9,29,65,82,66,46,6,22,53
36,94,90,61,98,86,42,95,40,85
40,78,0,11,4,3,46,13,48,16
8,40,61,37,75,31,86,0,10,1
77,4,74,28,88,38,2,56,66,88
34,67,55,47,16,80,28,36,16,28
69,40,59,45,69,19,75,94,0,93
7,21,75,15,33,65,86,11,3,23
28,15,57,0,65,85,25,13,77,19
92,58,95,57,68,19,96,36,35,48
89,94,32,81,94,4,9,93,4,32
81,40,73,10,19,89,90,6,87,17
61,87,63,43,45,84,59,48,47,24
61,28,43,85,84,20,22,59,21,75
72,21,0,99,91,61,82,36,25,74
81,71,43,97,27,15,49,34,7,30
77,51,34,92,0,10,46,27,91,66
69,23,58,64,95,30,70,43,13,67
10,63,73,77,62,90,94,91,10,3
9,14,30,81,86,5,24,20,51,96
87,75,26,21,32,2,17,1,93,33
28,94,46,21,24,79,45,77,58,84
91,33,48,13,36,63,99,96,61,76
24,71,9,20,82,62,51,98,40,22
67,29,93,4,53,63,93,42,77,72
23,22,53,15,8,40,88,29,80,67
54,74,18,18,89,24,36,29,71,95
28,99,69,14,61,70,75,69,55,49
67,0,34,23,21,9,91,17,97,8
37,26,42,46,40,75,70,96,29,51
73,52,94,94,97,69,84,86,19,33
29,46,67,33,33,42,30,81,35,66
49,40,31,50,53,38,83,47,33,29
14,10,64,57,99,3,22,52,66,60
86,99,94,83,82,84,57,47,80,15
41,30,77,57,18,91,4,52,4,16
81,87,76,74,17,26,25,77,67,13
92,10,24,78,42,34,11,29,74,85
72,3,66,88,37,87,5,85,35,61
36,44,18,25,52,28,61,17,19,43
83,35,76,77,19,8,58,51,12,29
32,46,27,67,38,98,60,88,12,98
28,82,77,66,3,97,83,96,9,85
23,16,27,17,39,11,6,42,55,83
18,82,59,2,13,92,74,46,20,35
41,50,73,91,1,65,44,91,74,98
25,9,24,37,96,63,30,81,5,58
95,39,49,30,17,87,7,24,32,16
71,54,77,52,66,74,62,35,91,54
28,43,3,76,81,69,34,95,0,74
36,65,71,68,25,71,42,35,86,41
96,33,83,16,39,0,7,12,27,49
89,57,79,0,59,94,87,20,48,9
89,86,10,11,69,35,24,18,35,46
3,80,10,71,85,0,38,3,61,74
17,16,16,77,84,46,30,54,86,45
75,77,49,93,47,19,96,85,7,91
31,41,11,53,36,4,61,90,33,55
7,56,11,9,39,48,40,77,45,24
95,21,72,30,46,64,34,82,74,58
83,34,1,34,93,23,59,71,35,41
0,26,94,49,14,55,27,20,79,85
44,21,70,88,77,12,22,2,73,98
22,7,27,12,91,40,31,8,75,13
59,91,87,95,7,61,64,20,98,12
20,24,73,26,17,20,45,85,42,29
98,29,97,13,0,90,83,38,52,54
88,0,46,90,64,32,91,81,50,86
27,86,65,13,43,14,79,83,30,19
18,86,70,73,79,54,54,64,12,64
91,11,25,31,26,57,78,58,91,49
90,55,87,7,69,38,31,28,12,45
9,58,22,23,15,69,2,53,25,98
9,93,97,92,47,2,33,92,35,61
98,3,61,93,79,93,4,72,19,3
36,89,8,37,78,29,88,34,70,7
66,76,17,84,18,12,45,72,10,70
10,13,57,73,46,55,64,20,89,31
49,68,6,91,7,58,75,74,56,56
73,79,8,70,49,27,98,94,93,48
94,83,38,55,89,75,22,48,92,58
34,37,35,26,76,0,94,3,49,48
9,56,45,78,87,83,37,13,77,14
96,67,44,40,89,98,47,13,65,29
86,25,7,75,82,98,5,95,56,76
56,42,17,56,1,33,32,39,49,60
57,33,66,64,12,81,99,22,46,8
0,62,28,81,71,30,3,72,32,66
82,32,78,29,49,9,22,68,42,21
92,47,57,91,51,21,62,45,54,23
42,58,35,29,39,35,61,66,25,59
33,24,10,53,86,73,58,27,37,55
93,38,39,21,80,62,10,52,87,88
15,22,28,93,78,43,81,22,97,10
27,80,52,17,34,57,8,48,71,41
66,89,87,99,69,38,64,24,26,21
55,64,63,46,30,24,89,56,55,50
2,97,44,4,64,3,70,88,97,63
90,37,17,28,64,24,42,2,65,31
34,38,12,91,60,9,12,46,54,69
94,39,69,55,79,68,64,96,30,45
41,84,55,53,55,20,31,49,26,76
10,41,66,30,8,41,32,49,73,71
0,93,88,40,88,56,42,87,60,9
74,75,70,94,40,3,10,77,39,88
28,75,43,71,87,66,52,64,39,35
12,71,87,89,2,39,68,22,79,6
43,75,85,42,57,9,59,46,19,37
12,14,75,50,64,58,34,60,48,21
82,13,69,85,1,97,57,74,32,27
55,90,48,49,21,94,62,90,72,40
92,12,25,77,7,41,1,6,68,53
5,64,59,66,81,15,81,27,82,82
66,11,36,24,16,25,71,44,72,21
25,28,87,3,99,11,23,54,43,92
57,22,78,10,35,48,6,96,24,72
0,6,28,9,42,56,0,61,33,31
57,15,61,52,42,25,31,77,23,9
94,43,98,36,76,61,69,15,94,63
6,39,90,58,77,56,65,66,91,10
23,70,85,90,31,80,39,93,39,43
24,61,82,66,25,57,9,1,44,34
79,54,96,60,14,8,51,91,73,10
72,85,96,71,84,74,2,89,68,30
42,19,68,55,42,19,4,83,39,71
23,17,44,81,65,78,15,57,16,65
30,41,8,47,69,80,39,45,82,81
28,40,18,3,70,99,26,32,61,14
99,74,77,71,50,64,49,39,65,86
57,28,88,78,72,24,42,96,33,33
28,49,92,20,69,68,61,56,39,43
92,9,31,13,49,32,28,40,20,47
78,39,9,77,57,93,91,44,42,52
23,59,94,41,21,30,13,64,69,88
96,28,82,73,97,49,58,91,25,39
64,50,46,77,1,41,21,82,7,26
96,72,21,49,0,52,24,66,91,65
86,74,74,19,40,27,94,11,2,50
52,54,2,25,91,42,37,41,44,75
73,6,49,84,1,67,67,68,30,5
19,88,66,11,26,47,72,37,55,22
52,0,93,77,0,30,70,64,0,8
67,9,6,72,79,20,29,86,72,91
2,70,15,76,53,63,50,68,11,55
68,25,95,15,55,35,85,47,96,11
75,29,89,62,8,27,73,16,77,96
11,41,2,4,76,7,13,76,79,94
35,15,66,3,10,87,13,4,20,45
17,29,59,13,14,11,9,22,82,59
22,40,26,84,58,72,58,65,53,1
19,62,62,65,91,46,56,47,54,66
32,86,50,5,39,65,33,61,83,77
59,89,2,57,35,15,13,90,64,19
89,78,55,31,64,46,81,58,99,77
48,44,7,78,42,28,51,56,34,64
69,1,43,94,19,47,77,5,40,14
29,77,30,5,72,54,12,33,68,69
19,98,78,53,25,63,55,30,56,62
19,5,90,10,65,78,27,14,71,76
98,70,46,91,17,76,22,99,68,74
43,75,99,35,57,9,95,37,46,62
74,30,10,78,48,61,57,49,49,69
64,10,51,76,76,36,14,7,89,91
89,74,27,44,61,27,92,95,16,14
85,59,94,35,89,94,80,91,1,61
74,97,1,32,61,44,61,9,91,10
88,52,96,36,6,47,3,76,15,34
57,25,83,44,13,54,21,29,72,42
43,8,56,40,65,36,53,3,61,63
93,32,79,71,10,69,46,75,8,38
17,87,91,81,53,22,99,59,49,7
48,11,87,15,6,96,20,13,21,71
91,30,56,61,51,47,37,8,6,35
10,21,24,38,35,3,37,88,58,91
5,22,25,24,74,74,7,54,68,36
1,50,78,22,48,77,96,55,16,33
57,80,57,61,36,47,15,29,67,98
97,70,50,89,72,83,2,67,85,0
93,26,91,84,70,44,95,90,30,6
2,73,31,93,47,30,91,83,30,67
42,14,13,79,84,76,91,10,95,74
52,96,8,74,45,38,52,68,96,53
37,31,26,36,67,41,72,28,99,48
61,20,12,1,11,89,82,78,74,19
81,47,73,81,1,84,34,36,11,67
44,9,44,78,36,47,70,87,78,66
53,56,17,47,88,27,64,72,60,93
52,7,10,53,96,43,4,38,94,78
16,5,34,77,34,97,5,59,9,23
83,42,45,33,70,27,34,46,85,81
26,9,64,37,12,38,46,51,15,62
59,60,64,99,58,83,3,53,26,18
35,74,63,67,18,17,26,33,92,23
63,4,27,16,7,51,92,64,40,73
98,89,31,15,77,85,34,17,70,74
5,94,19,56,31,59,70,18,26,78
79,37,72,65,44,15,14,68,63,69
44,3,91,17,99,73,69,24,69,72
62,47,97,16,67,94,59,21,6,51
54,6,98,87,18,81,55,41,89,35
65,21,2,27,88,90,77,43,3,32
89,81,3,26,31,83,48,88,94,10
28,92,67,97,95,40,81,71,59,78
77,73,21,11,10,67,98,37,45,6
50,26,66,53,62,61,58,89,91,20
38,59,81,69,43,2,15,68,79,80
7,47,63,23,15,0,71,65,85,43
52,70,95,74,40,5,31,31,56,57
58,2,8,52,49,28,97,3,82,92
37,35,98,70,9,45,24,95,57,91
73,92,52,85,90,9,47,53,42,81
4,50,79,20,84,86,28,9,59,68
6,20,3,9,30,85,5,97,25,35
6,66,54,33,2,11,44,43,53,38
59,38,15,11,84,77,32,18,47,92
8,41,79,33,93,18,33,44,16,51
24,62,51,50,65,74,92,39,72,29
99,70,24,82,24,69,48,12,71,22
11,49,73,54,47,83,53,29,96,68
21,86,80,69,86,20,47,99,72,95
92,67,27,74,63,13,71,5,62,55
50,84,52,91,8,28,95,81,71,23
59,1,33,2,25,95,29,51,27,63
1,97,20,31,67,98,9,55,72,9
64,33,24,76,29,89,56,77,19,68
77,35,91,62,55,43,90,27,53,51
74,73,79,73,87,91,44,22,68,50
45,15,21,31,83,72,82,34,68,17
59,16,35,36,20,13,54,88,65,81
44,22,60,1,48,47,29,80,24,52
8,10,28,20,60,84,71,51,35,53
26,91,79,18,15,20,84,46,6,5
91,90,87,83,10,31,67,99,62,45
62,7,98,97,91,79,50,96,16,27
37,10,71,14,38,62,41,38,94,80
73,51,65,17,20,5,14,21,66,83
90,97,65,74,8,53,71,10,16,55
43,83,97,56,73,45,8,54,18,67
3,54,7,3,2,98,54,66,47,83
17,72,85,99,14,89,92,0,50,89
27,97,31,79,45,7,9,53,34,59
83,46,71,30,8,17,32,15,51,2
75,44,77,87,82,60,97,20,59,36
31,59,90,35,8,85,80,65,7,55
9,1,20,53,33,65,90,96,45,39
88,9,2,52,39,1,31,90,39,4
64,5,22,68,5,17,79,89,31,19
8,43,85,97,38,87,76,53,12,46
13,28,96,32,39,51,23,53,46,0
46,8,99,28,35,94,77,68,78,7
75,3,24,21,13,76,79,34,65,92
16,1,24,54,90,31,15,48,20,82
84,91,35,20,46,17,11,19,17,87
53,40,48,85,91,33,92,7,71,4
16,88,57,43,39,83,10,65,57,35
36,79,45,90,48,32,97,87,69,85
34,2,52,89,86,94,5,64,7,28
8,23,11,83,73,44,27,85,76,62
76,21,85,68,95,39,95,53,12,32
7,25,87,39,95,11,81,42,96,1
86,51,0,47,98,6,0,33,29,64
77,13,79,8,81,62,32,36,63,12
21,17,38,57,93,22,96,66,34,64
79,73,61,82,91,83,4,45,27,21
70,91,19,11,59,32,91,81,50,71
13,71,59,56,75,17,50,88,35,24
60,61,81,46,22,17,91,80,12,55
5,33,57,88,20,82,92,40,50,76
85,32,75,60,52,60,34,15,72,95
78,1,50,75,34,97,86,23,12,86
86,46,25,65,83,4,8,86,83,76
54,61,13,54,77,19,83,88,22,54
2,12,56,23,75,99,54,50,23,0
69,46,73,76,5,60,24,57,70,82
62,73,99,27,18,3,7,76,55,20
58,87,32,49,55,18,82,84,16,61
99,18,69,24,17,97,95,70,51,34
35,25,56,40,48,48,19,55,64,11
57,19,40,15,41,43,46,52,50,24
39,6,21,91,40,69,30,49,38,95
82,63,80,62,57,78,31,16,23,73
54,78,6,48,78,5,82,5,36,83
32,62,0,98,11,55,33,96,84,9
35,85,76,12,13,42,8,48,72,46
78,14,26,9,11,89,56,1,62,88
79,0,22,35,74,32,88,41,55,98
66,52,66,48,7,85,19,50,43,60
73,3,48,24,89,61,50,71,64,89
73,35,43,88,93,52,20,82,45,8
18,6,8,29,67,36,22,33,38,20
6,56,12,11,26,46,53,10,79,51
65,8,38,12,45,86,52,16,41,96
46,80,50,25,55,10,60,25,71,13
41,18,4,38,91,87,77,77,48,45
77,44,65,58,46,36,49,33,17,84
74,96,38,44,24,25,13,69,77,12
93,99,70,98,45,9,79,16,19,14
74,3,72,8,82,52,45,21,99,4
94,68,67,82,69,77,43,49,42,65
10,22,5,97,86,17,0,94,64,37
12,99,38,52,52,41,66,87,18,76
4,76,76,23,58,83,69,29,50,29
2,67,12,85,4,54,55,76,30,67
14,14,57,39,62,4,31,17,92,99
36,14,58,51,61,70,92,5,62,62
83,11,96,96,70,4,41,6,28,24
80,76,99,45,77,53,12,49,95,84
95,3,43,36,4,56,42,99,55,12
38,90,78,73,32,5,30,31,16,46
53,46,89,14,88,60,88,12,86,2
58,94,2,99,14,13,42,36,96,89
25,83,42,99,67,62,26,8,75,0
67,18,9,3,6,92,81,92,10,42
72,89,22,82,47,81,9,91,77,12
26,97,70,73,92,63,18,60,82,31
70,36,71,73,4,69,61,62,79,97
2,73,34,29,79,0,68,35,69,47
22,60,77,81,85,27,9,34,84,49
17,99,77,48,36,28,78,81,88,60
50,40,45,57,68,85,77,66,92,52
20,1,43,50,27,22,4,43,32,43
84,3,30,90,39,6,61,94,31,89
33,79,23,3,0,87,0,16,28,68
79,82,54,55,49,98,24,34,84,17
30,71,17,46,16,59,74,39,63,5
0,71,8,38,35,93,72,85,35,98
40,35,58,52,37,83,30,28,68,34
15,45,99,63,18,71,66,66,64,72
96,23,65,40,73,63,68,50,9,57
75,9,8,6,73,30,65,75,55,77
71,84,72,87,3,66,86,41,91,47
77,96,5,31,78,85,15,25,43,72
75,23,40,21,55,32,31,87,60,97
40,14,88,18,77,97,22,23,14,67
9,82,33,70,76,98,51,4,75,92
75,10,84,53,36,23,27,46,20,60
25,35,35,68,2,52,69,73,73,53
